No,tensorflow_elapsed,torch_elapsed,mindspore_elapsed,tensorflow_fps,torch_fps,mindspore_fps,complexity,diff_tf_torch_max,diff_torch_mindspore_max,diff_tf_mindspore_max,fitness,channels,model,fail_time
659,0.313186985,0.294277222,0.118943117,3.192980709,3.398156315,8.407380169,7,100663300,167772160,167772160,0.01536123,0:1 1:14 2:93 3:1 4:4 5:14 6:14 7:30 8:92 9:1 10:2 11:4 12:1 13:1 14:4 15:4 16:5 17:10 18:14 19:15 20:30 21:14 22:14 23:30 24:30 25:31 26:62 27:1 28:1 29:2 30:2 31:1 32:3 33:1 34:1 35:2 36:1 37:1 38:2 39:4 40:1 41:5 42:5 43:1 44:6 45:14 46:1 47:15 48:15 49:1 50:16 51:14 52:1 53:15 54:14 55:14 56:15 57:30 58:1 59:31 60:31 61:1 62:32 ,from:0 to:2 operator:8  from:0 to:3 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:9 to:11 operator:11  from:9 to:27 operator:-1  from:12 to:13 operator:-1  from:12 to:33 operator:-1  from:13 to:36 operator:-1  from:27 to:28 operator:1  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:10 operator:-1  from:10 to:30 operator:-1  from:30 to:31 operator:1  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:39 operator:-1  from:33 to:34 operator:1  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:14 operator:-1  from:36 to:37 operator:-1  from:36 to:38 operator:3  from:37 to:38 operator:-1  from:38 to:14 operator:-1  from:14 to:5 operator:-1  from:39 to:40 operator:1  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:16 operator:-1  from:16 to:42 operator:-1  from:42 to:43 operator:1  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:18 operator:-1  from:6 to:21 operator:-1  from:18 to:20 operator:11  from:18 to:45 operator:-1  from:21 to:22 operator:-1  from:21 to:51 operator:-1  from:22 to:54 operator:-1  from:45 to:46 operator:1  from:45 to:47 operator:10  from:46 to:47 operator:6  from:47 to:19 operator:-1  from:19 to:48 operator:-1  from:48 to:49 operator:1  from:48 to:50 operator:10  from:49 to:50 operator:6  from:50 to:20 operator:-1  from:20 to:7 operator:-1  from:7 to:24 operator:-1  from:24 to:26 operator:11  from:24 to:57 operator:-1  from:51 to:52 operator:1  from:51 to:53 operator:10  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:54 to:55 operator:-1  from:54 to:56 operator:3  from:55 to:56 operator:-1  from:56 to:23 operator:-1  from:23 to:8 operator:-1  from:57 to:58 operator:1  from:57 to:59 operator:10  from:58 to:59 operator:6  from:59 to:25 operator:-1  from:25 to:60 operator:-1  from:60 to:61 operator:1  from:60 to:62 operator:10  from:61 to:62 operator:6  from:62 to:26 operator:-1  from:26 to:8 operator:-1  from:8 to:2 operator:-1  ,0
660,0.383968683,0.211853818,0.206034799,2.604379066,4.720235912,4.853549033,6,1.6875,0.75,1.25,0.012965172,0:1 1:10 2:74 3:1 4:2 5:10 6:1 7:2 8:10 9:10 10:20 11:64 12:1 13:2 14:2 15:1 16:1 17:4 18:2 19:3 20:6 21:1 22:2 23:2 24:1 25:1 26:4 27:2 28:3 29:6 30:10 31:20 32:20 33:10 34:10 35:22 36:20 37:21 38:42 39:1 40:1 41:2 42:1 43:1 44:2 45:1 46:1 47:2 48:2 49:2 50:3 51:3 52:3 53:4 54:1 55:1 56:2 57:1 58:1 59:2 60:1 61:1 62:2 63:2 64:2 65:3 66:3 67:3 68:4 69:10 70:10 71:20 72:10 73:10 74:11 75:10 76:10 77:11 78:20 79:20 80:21 81:21 82:21 83:22 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:21 operator:-1  from:6 to:24 operator:-1  from:12 to:39 operator:-1  from:15 to:16 operator:-1  from:15 to:42 operator:-1  from:16 to:45 operator:-1  from:21 to:54 operator:-1  from:24 to:25 operator:-1  from:24 to:57 operator:-1  from:25 to:60 operator:-1  from:39 to:40 operator:-1  from:39 to:41 operator:14  from:40 to:41 operator:-1  from:41 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:48 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:17 operator:-1  from:45 to:46 operator:8  from:45 to:47 operator:10  from:46 to:47 operator:6  from:47 to:17 operator:-1  from:17 to:5 operator:-1  from:48 to:49 operator:8  from:48 to:50 operator:10  from:49 to:50 operator:6  from:50 to:19 operator:-1  from:19 to:51 operator:-1  from:51 to:52 operator:8  from:51 to:53 operator:10  from:52 to:53 operator:6  from:53 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:30 operator:-1  from:9 to:33 operator:-1  from:30 to:69 operator:-1  from:33 to:34 operator:-1  from:33 to:72 operator:-1  from:34 to:75 operator:-1  from:54 to:55 operator:-1  from:54 to:56 operator:14  from:55 to:56 operator:-1  from:56 to:22 operator:-1  from:22 to:23 operator:-1  from:23 to:7 operator:-1  from:7 to:27 operator:-1  from:27 to:29 operator:11  from:27 to:63 operator:-1  from:57 to:58 operator:8  from:57 to:59 operator:10  from:58 to:59 operator:6  from:59 to:26 operator:-1  from:60 to:61 operator:8  from:60 to:62 operator:10  from:61 to:62 operator:6  from:62 to:26 operator:-1  from:26 to:8 operator:-1  from:63 to:64 operator:8  from:63 to:65 operator:10  from:64 to:65 operator:6  from:65 to:28 operator:-1  from:28 to:66 operator:-1  from:66 to:67 operator:8  from:66 to:68 operator:10  from:67 to:68 operator:6  from:68 to:29 operator:-1  from:29 to:8 operator:-1  from:8 to:2 operator:-1  from:69 to:70 operator:-1  from:69 to:71 operator:14  from:70 to:71 operator:-1  from:71 to:31 operator:-1  from:31 to:32 operator:-1  from:32 to:10 operator:-1  from:10 to:36 operator:-1  from:36 to:38 operator:11  from:36 to:78 operator:-1  from:72 to:73 operator:8  from:72 to:74 operator:10  from:73 to:74 operator:6  from:74 to:35 operator:-1  from:75 to:76 operator:8  from:75 to:77 operator:10  from:76 to:77 operator:6  from:77 to:35 operator:-1  from:35 to:11 operator:-1  from:78 to:79 operator:8  from:78 to:80 operator:10  from:79 to:80 operator:6  from:80 to:37 operator:-1  from:37 to:81 operator:-1  from:81 to:82 operator:8  from:81 to:83 operator:10  from:82 to:83 operator:6  from:83 to:38 operator:-1  from:38 to:11 operator:-1  from:11 to:2 operator:-1  ,0
661,0.163730396,0.030402115,0.028739534,6.107601427,32.89244885,34.795275,5,0.078125,0.21875,0.21875,0.016955854,0:1 1:13 2:14 3:1 4:4 5:13 6:1 7:1 8:1 9:13 10:13 11:13 12:1 13:2 14:4 15:1 16:1 17:3 18:4 19:5 20:10 21:1 22:1 23:2 24:2 25:2 26:3 27:1 28:1 29:2 30:1 31:1 32:1 33:4 34:4 35:5 36:5 37:5 38:6 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:12 to:14 operator:11  from:12 to:21 operator:-1  from:15 to:16 operator:-1  from:15 to:27 operator:-1  from:16 to:30 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:13 operator:-1  from:13 to:24 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:6  from:26 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:33 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:17 operator:-1  from:30 to:31 operator:-1  from:31 to:32 operator:-1  from:32 to:17 operator:-1  from:17 to:5 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:19 operator:-1  from:19 to:36 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:2 operator:-1  ,0
662,0.194426182,0.030269175,0.039104754,5.143340218,33.03690984,25.57233827,6,2,3.5,3,0.017153328,0:1 1:13 2:2 3:1 4:4 5:13 6:1 7:1 8:1 9:1 10:2 11:4 12:1 13:1 14:3 15:4 16:5 17:10 18:1 19:1 20:2 21:2 22:2 23:3 24:1 25:1 26:1 27:1 28:1 29:2 30:4 31:4 32:5 33:5 34:5 35:6 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:9 to:11 operator:11  from:9 to:18 operator:-1  from:12 to:13 operator:-1  from:12 to:24 operator:-1  from:13 to:27 operator:-1  from:18 to:19 operator:8  from:18 to:20 operator:10  from:19 to:20 operator:6  from:20 to:10 operator:-1  from:10 to:21 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:30 operator:-1  from:24 to:25 operator:-1  from:25 to:26 operator:-1  from:26 to:14 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:14 operator:-1  from:14 to:5 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:16 operator:-1  from:16 to:33 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  ,0
663,0.01818039,0.000458806,0.002027706,55.00432093,2179.571297,493.1680826,2,0,0,0,0.130786693,0:1 1:1 2:1 ,from:0 to:1 operator:-1  from:1 to:2 operator:11  ,0
664,0.326247822,0.07161299,0.090764914,3.065154558,13.96394695,11.01747315,7,0.03125,0.009765625,0.03125,0.015477582,0:1 1:17 2:18 3:1 4:4 5:17 6:1 7:4 8:17 9:1 10:2 11:4 12:1 13:1 14:4 15:4 16:8 17:13 18:1 19:2 20:4 21:1 22:1 23:4 24:4 25:8 26:13 27:1 28:1 29:2 30:2 31:2 32:3 33:1 34:1 35:2 36:1 37:1 38:2 39:4 40:4 41:8 42:8 43:8 44:9 45:1 46:1 47:2 48:2 49:2 50:3 51:1 52:1 53:2 54:1 55:1 56:2 57:4 58:4 59:8 60:8 61:8 62:9 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:18 operator:-1  from:6 to:21 operator:-1  from:9 to:11 operator:11  from:9 to:27 operator:-1  from:12 to:13 operator:-1  from:12 to:33 operator:-1  from:13 to:36 operator:-1  from:18 to:20 operator:11  from:18 to:45 operator:-1  from:21 to:22 operator:-1  from:21 to:51 operator:-1  from:22 to:54 operator:-1  from:27 to:28 operator:-1  from:27 to:29 operator:14  from:28 to:29 operator:-1  from:29 to:10 operator:-1  from:10 to:30 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:39 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:14 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:14 operator:-1  from:14 to:5 operator:-1  from:39 to:40 operator:-1  from:39 to:41 operator:14  from:40 to:41 operator:-1  from:41 to:16 operator:-1  from:16 to:42 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  from:45 to:46 operator:-1  from:45 to:47 operator:14  from:46 to:47 operator:-1  from:47 to:19 operator:-1  from:19 to:48 operator:-1  from:48 to:49 operator:8  from:48 to:50 operator:10  from:49 to:50 operator:6  from:50 to:20 operator:-1  from:20 to:7 operator:-1  from:7 to:24 operator:-1  from:24 to:26 operator:11  from:24 to:57 operator:-1  from:51 to:52 operator:8  from:51 to:53 operator:10  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:54 to:55 operator:8  from:54 to:56 operator:10  from:55 to:56 operator:6  from:56 to:23 operator:-1  from:23 to:8 operator:-1  from:57 to:58 operator:-1  from:57 to:59 operator:14  from:58 to:59 operator:-1  from:59 to:25 operator:-1  from:25 to:60 operator:-1  from:60 to:61 operator:8  from:60 to:62 operator:10  from:61 to:62 operator:6  from:62 to:26 operator:-1  from:26 to:8 operator:-1  from:8 to:2 operator:-1  ,0
665,0.241665658,0.043470784,0.044410799,4.137948312,23.0039559,22.51704606,8,1.24E-05,6.20E-06,1.34E-05,0.018880608,0:1 1:9 2:10 3:1 4:3 5:9 6:1 7:2 8:3 9:1 10:1 11:4 12:3 13:2 14:5 15:1 16:1 17:2 18:2 19:1 20:2 21:1 22:1 23:2 24:1 25:1 26:2 27:3 28:1 29:2 30:2 31:1 32:2 ,from:0 to:2 operator:8  from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:8 operator:11  from:6 to:15 operator:-1  from:9 to:10 operator:-1  from:9 to:21 operator:-1  from:10 to:24 operator:-1  from:15 to:16 operator:1  from:15 to:17 operator:7  from:16 to:17 operator:6  from:17 to:7 operator:-1  from:7 to:18 operator:-1  from:18 to:19 operator:1  from:18 to:20 operator:7  from:19 to:20 operator:6  from:20 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:12 operator:-1  from:12 to:14 operator:11  from:12 to:27 operator:-1  from:21 to:22 operator:1  from:21 to:23 operator:7  from:22 to:23 operator:6  from:23 to:11 operator:-1  from:24 to:25 operator:-1  from:24 to:26 operator:3  from:25 to:26 operator:-1  from:26 to:11 operator:-1  from:11 to:5 operator:-1  from:27 to:28 operator:1  from:27 to:29 operator:7  from:28 to:29 operator:6  from:29 to:13 operator:-1  from:13 to:30 operator:-1  from:30 to:31 operator:1  from:30 to:32 operator:7  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:14  ,0
666,0.091593746,0.011457879,0.026167953,10.91777597,87.27618712,38.21468134,4,0.002929688,0.005859375,0.005859375,0.022030943,0:1 1:1 2:7 3:1 4:2 5:6 6:1 7:2 8:2 9:2 10:3 11:6 12:1 13:1 14:2 15:2 16:2 17:3 18:3 19:3 20:4 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:-1  from:3 to:6 operator:-1  from:6 to:12 operator:-1  from:12 to:13 operator:11  from:12 to:14 operator:10  from:13 to:14 operator:6  from:14 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:11 operator:11  from:9 to:15 operator:-1  from:15 to:16 operator:11  from:15 to:17 operator:10  from:16 to:17 operator:6  from:17 to:10 operator:-1  from:10 to:18 operator:-1  from:18 to:19 operator:11  from:18 to:20 operator:10  from:19 to:20 operator:6  from:20 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:2 operator:-1  ,0
667,0.164192713,0.031264126,0.046929782,6.090404273,31.9855412,21.30843042,7,0.078125,0.171875,0.171875,0.019602483,0:1 1:1 2:15 3:1 4:4 5:14 6:1 7:2 8:4 9:1 10:1 11:4 12:4 13:5 14:10 15:1 16:1 17:2 18:2 19:2 20:3 21:1 22:1 23:2 24:1 25:1 26:2 27:4 28:4 29:5 30:5 31:5 32:6 ,from:0 to:1 operator:2  from:0 to:3 operator:-1  from:1 to:2 operator:7  from:3 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:8 operator:11  from:6 to:15 operator:-1  from:9 to:10 operator:-1  from:9 to:21 operator:-1  from:10 to:24 operator:-1  from:15 to:16 operator:8  from:15 to:17 operator:10  from:16 to:17 operator:6  from:17 to:7 operator:-1  from:7 to:18 operator:-1  from:18 to:19 operator:8  from:18 to:20 operator:10  from:19 to:20 operator:6  from:20 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:12 operator:-1  from:12 to:14 operator:11  from:12 to:27 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:11 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:6  from:26 to:11 operator:-1  from:11 to:5 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:13 operator:-1  from:13 to:30 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:2 operator:-1  ,0
668,0.026151401,0.004014924,0.005877101,38.23886913,249.0707067,170.1519207,2,0,0,0,0.057813333,0:1 1:1 2:1 ,from:0 to:1 operator:-1  from:1 to:2 operator:3  ,0
669,0.740861678,0.153742387,0.483346349,1.349779629,6.50438711,2.068909805,5,7.8813E+15,5.6295E+15,6.7554E+15,0.294122362,0:1 1:9 2:34 3:1 4:3 5:9 6:1 7:3 8:9 9:9 10:11 11:25 12:1 13:2 14:3 15:1 16:1 17:4 18:3 19:2 20:5 21:1 22:2 23:3 24:1 25:1 26:4 27:3 28:2 29:5 30:9 31:2 32:11 33:9 34:9 35:12 36:11 37:2 38:13 39:1 40:1 41:2 42:2 43:1 44:2 45:1 46:1 47:2 48:1 49:1 50:2 51:3 52:1 53:2 54:2 55:1 56:2 57:1 58:1 59:2 60:2 61:1 62:2 63:1 64:1 65:2 66:1 67:1 68:2 69:3 70:1 71:2 72:2 73:1 74:2 75:9 76:1 77:2 78:2 79:1 80:2 81:9 82:1 83:2 84:9 85:9 86:10 87:11 88:1 89:2 90:2 91:1 92:2 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:21 operator:-1  from:6 to:24 operator:-1  from:12 to:14 operator:11  from:12 to:39 operator:-1  from:15 to:16 operator:-1  from:15 to:45 operator:-1  from:16 to:48 operator:-1  from:21 to:23 operator:11  from:21 to:57 operator:-1  from:24 to:25 operator:-1  from:24 to:63 operator:-1  from:25 to:66 operator:-1  from:39 to:40 operator:7  from:39 to:41 operator:7  from:40 to:41 operator:6  from:41 to:13 operator:-1  from:13 to:42 operator:-1  from:42 to:43 operator:7  from:42 to:44 operator:7  from:43 to:44 operator:6  from:44 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:51 operator:-1  from:45 to:46 operator:7  from:45 to:47 operator:7  from:46 to:47 operator:6  from:47 to:17 operator:-1  from:48 to:49 operator:-1  from:48 to:50 operator:3  from:49 to:50 operator:-1  from:50 to:17 operator:-1  from:17 to:5 operator:-1  from:51 to:52 operator:7  from:51 to:53 operator:7  from:52 to:53 operator:6  from:53 to:19 operator:-1  from:19 to:54 operator:-1  from:54 to:55 operator:7  from:54 to:56 operator:7  from:55 to:56 operator:6  from:56 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:30 operator:-1  from:9 to:33 operator:-1  from:30 to:32 operator:11  from:30 to:75 operator:-1  from:33 to:34 operator:-1  from:33 to:81 operator:-1  from:34 to:84 operator:-1  from:57 to:58 operator:7  from:57 to:59 operator:7  from:58 to:59 operator:6  from:59 to:22 operator:-1  from:22 to:60 operator:-1  from:60 to:61 operator:7  from:60 to:62 operator:7  from:61 to:62 operator:6  from:62 to:23 operator:-1  from:23 to:7 operator:-1  from:7 to:27 operator:-1  from:27 to:29 operator:11  from:27 to:69 operator:-1  from:63 to:64 operator:7  from:63 to:65 operator:7  from:64 to:65 operator:6  from:65 to:26 operator:-1  from:66 to:67 operator:-1  from:66 to:68 operator:3  from:67 to:68 operator:-1  from:68 to:26 operator:-1  from:26 to:8 operator:-1  from:69 to:70 operator:7  from:69 to:71 operator:7  from:70 to:71 operator:6  from:71 to:28 operator:-1  from:28 to:72 operator:-1  from:72 to:73 operator:7  from:72 to:74 operator:7  from:73 to:74 operator:6  from:74 to:29 operator:-1  from:29 to:8 operator:-1  from:8 to:2 operator:-1  from:75 to:76 operator:7  from:75 to:77 operator:7  from:76 to:77 operator:6  from:77 to:31 operator:-1  from:31 to:78 operator:-1  from:78 to:79 operator:7  from:78 to:80 operator:7  from:79 to:80 operator:6  from:80 to:32 operator:-1  from:32 to:10 operator:-1  from:10 to:36 operator:-1  from:36 to:38 operator:11  from:36 to:87 operator:-1  from:81 to:82 operator:7  from:81 to:83 operator:7  from:82 to:83 operator:6  from:83 to:35 operator:-1  from:84 to:85 operator:-1  from:84 to:86 operator:3  from:85 to:86 operator:-1  from:86 to:35 operator:-1  from:35 to:11 operator:-1  from:87 to:88 operator:7  from:87 to:89 operator:7  from:88 to:89 operator:6  from:89 to:37 operator:-1  from:37 to:90 operator:-1  from:90 to:91 operator:7  from:90 to:92 operator:7  from:91 to:92 operator:6  from:92 to:38 operator:-1  from:38 to:11 operator:-1  from:11 to:2 operator:-1  ,0
670,0.200009589,0.043230911,0.051271572,4.999760284,23.13159686,19.50398565,5,3.5,3.5,4,0.014835598,0:1 1:17 2:2 3:1 4:5 5:17 6:1 7:1 8:1 9:1 10:2 11:5 12:1 13:1 14:4 15:5 16:6 17:13 18:1 19:1 20:2 21:1 22:1 23:2 24:2 25:2 26:3 27:1 28:1 29:2 30:1 31:1 32:2 33:5 34:5 35:6 36:5 37:5 38:6 39:6 40:6 41:7 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:9 to:18 operator:-1  from:9 to:21 operator:-1  from:12 to:13 operator:-1  from:12 to:27 operator:-1  from:13 to:30 operator:-1  from:18 to:19 operator:8  from:18 to:20 operator:10  from:19 to:20 operator:6  from:20 to:10 operator:-1  from:10 to:24 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:11 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:6  from:26 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:33 operator:-1  from:15 to:36 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:14 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:16 operator:-1  from:16 to:39 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:17 operator:-1  from:39 to:40 operator:8  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  ,0
671,0.210856485,0.04430098,0.04113974,4.742562218,22.57286411,24.30739744,7,9.16E-05,9.16E-05,9.16E-05,0.017897643,0:1 1:29 2:6 3:1 4:5 5:29 6:1 7:1 8:5 9:1 10:2 11:5 12:1 13:1 14:4 15:5 16:10 17:25 18:1 19:2 20:5 21:1 22:1 23:2 24:2 25:2 26:4 27:1 28:1 29:2 30:1 31:1 32:2 33:5 34:5 35:10 36:10 37:10 38:20 39:1 40:1 41:2 42:2 43:2 44:4 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:7 operator:4  from:7 to:18 operator:-1  from:9 to:11 operator:11  from:9 to:21 operator:-1  from:12 to:13 operator:-1  from:12 to:27 operator:-1  from:13 to:30 operator:-1  from:18 to:20 operator:11  from:18 to:39 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:9  from:23 to:10 operator:-1  from:10 to:24 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:9  from:26 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:33 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:9  from:29 to:14 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:9  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:9  from:35 to:16 operator:-1  from:16 to:36 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:9  from:38 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  from:39 to:40 operator:8  from:39 to:41 operator:10  from:40 to:41 operator:9  from:41 to:19 operator:-1  from:19 to:42 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:9  from:44 to:20 operator:-1  from:20 to:8 operator:-1  from:8 to:2 operator:-1  ,0
